case,activity,startTime,user,issue_type,request_type,priority,assignee,security,project,ma
Case01-2629,In Progress,2022-09-26 10:50:17.890,User_3,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,A
Case01-2629,Resolution Rejected,2022-09-26 10:50:15.707,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2629,Waiting validation,2022-09-23 12:04:56.803,User_3,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,A
Case01-2629,Resolved,2022-09-23 12:04:54.510,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2629,In Progress,2022-09-23 12:04:52.141,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2629,Open,2022-09-23 11:23:46.078,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-263,Change in person assigned,2022-04-20 12:36:15.057,User_2,Request,ReqType_21,Medium,Assignee_1,Security_1,Project_1,M
Case01-263,Moved ticket,2022-04-20 08:30:08.112,User_2,Request,ReqType_21,Medium,Assignee_1,Security_1,Project_1,M
Case01-263,First assigned,2022-04-20 12:35:23.873,User_29,Request,ReqType_21,Medium,Assignee_1,Security_1,Project_1,M
Case01-263,Closed,2022-04-20 10:14:09.528,User_95,Request,ReqType_4,Medium,Assignee_1,Security_3,Project_1,M
Case01-263,Waiting validation,2022-04-20 10:04:51.977,User_3,Request,ReqType_4,Medium,Assignee_1,Security_3,Project_1,A
Case01-263,Resolved,2022-04-20 10:04:49.549,User_2,Request,ReqType_4,Medium,Assignee_1,Security_3,Project_1,M
Case01-263,In Progress,2022-04-20 10:03:54.392,User_2,Request,ReqType_4,Medium,Assignee_1,Security_3,Project_1,M
Case01-263,Open,2022-04-19 17:34:17.279,User_95,Request,ReqType_4,Medium,Assignee_1,Security_3,Project_1,M
Case01-2632,First assigned,2022-09-23 14:21:49.393,User_2,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2632,Change in request type,2022-09-23 15:48:34.293,User_16,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2632,Moved ticket,2022-09-23 14:17:37.918,User_29,Incident,ReqType_21,Low,Assignee_1,Security_1,Project_1,M
Case01-2632,Moved ticket,2022-09-23 13:34:55.197,User_3,Incident,ReqType_21,Low,Assignee_1,Security_1,Project_1,M
Case01-2632,Closed,2022-09-26 09:19:05.589,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2632,Waiting validation,2022-09-23 15:48:39.424,User_3,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,A
Case01-2632,Resolved,2022-09-23 15:48:37.278,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2632,In Progress,2022-09-23 15:48:35.934,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2632,Open,2022-09-23 13:05:48.209,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,First assigned,2022-09-23 15:49:52.225,User_2,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2633,Change in request type,2022-09-23 16:57:12.056,User_2,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2633,Pending supplier,2022-10-03 16:33:16.391,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,In Progress,2022-10-03 16:33:14.335,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,Waiting for user,2022-09-28 16:12:25.054,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,In Progress,2022-09-28 16:12:22.990,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,Pending supplier,2022-09-23 16:57:15.214,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,In Progress,2022-09-23 16:57:13.849,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2633,Open,2022-09-23 14:44:37.029,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2636,Change in request type,2022-09-27 00:54:57.979,User_95,Incident,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2636,Change in incidence type,2022-09-27 00:54:48.732,User_16,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2636,Change in incidence type,2022-09-27 00:53:45.008,User_3,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2636,First assigned,2022-09-23 16:56:54.141,User_2,Incident,ReqType_8,Low,Assignee_1,Security_3,Project_1,M
Case01-2636,Closed,2022-09-29 16:01:42.755,User_3,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,A
Case01-2636,Waiting validation,2022-09-27 00:55:10.581,User_3,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,A
Case01-2636,Resolved,2022-09-27 00:55:08.282,User_51,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,M
Case01-2636,In Progress,2022-09-27 00:55:01.980,User_51,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,M
Case01-2636,Open,2022-09-27 00:54:04.224,User_51,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,M
Case01-2636,Pending,2022-09-27 00:54:00.177,User_51,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,M
Case01-2636,Open,2022-09-23 16:13:33.398,User_3,Incident,ReqType_24,Low,Assignee_8,Security_1,Project_1,A
Case01-2637,First assigned,2022-09-26 08:28:47.164,User_2,Incident,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2637,Closed,2022-09-29 18:28:57.446,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,Waiting validation,2022-09-27 09:27:54.684,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,Resolved,2022-09-27 09:27:52.743,User_2,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,M
Case01-2637,In Progress,2022-09-27 09:27:40.054,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,Escalated,2022-09-26 13:06:04.730,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,In Progress,2022-09-26 13:03:30.952,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,Waiting validation,2022-09-26 10:00:37.380,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,Resolved,2022-09-26 10:00:35.466,User_2,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,M
Case01-2637,In Progress,2022-09-26 10:00:30.874,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,Escalated,2022-09-26 08:43:17.111,User_3,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,A
Case01-2637,In Progress,2022-09-26 08:42:44.222,User_2,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,M
Case01-2637,Under development,2022-09-26 08:28:57.056,User_2,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,M
Case01-2637,In Progress,2022-09-26 08:28:51.186,User_2,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,M
Case01-2637,Open,2022-09-23 17:16:02.721,User_33,Incident,ReqType_14,Low,Assignee_1,Security_25,Project_1,M
Case01-2638,Change in request type,2022-09-23 18:35:14.054,User_2,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,A
Case01-2638,First assigned,2022-09-26 15:10:53.828,User_2,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2638,Closed,2022-10-05 07:02:55.640,User_3,Request,ReqType_53,Low,Assignee_5,Security_1,Project_1,A
Case01-2638,Waiting validation,2022-09-26 15:10:59.579,User_3,Request,ReqType_53,Low,Assignee_5,Security_1,Project_1,A
Case01-2638,Resolved,2022-09-26 15:10:57.399,User_14,Request,ReqType_53,Low,Assignee_5,Security_1,Project_1,M
Case01-2638,In Progress,2022-09-26 15:10:55.532,User_14,Request,ReqType_53,Low,Assignee_5,Security_1,Project_1,M
Case01-2638,Open,2022-09-23 18:35:11.260,User_3,Request,ReqType_53,Low,Assignee_5,Security_1,Project_1,A
Case01-2639,First assigned,2022-09-26 15:07:15.871,User_2,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2639,Closed,2022-09-26 16:32:06.604,User_430,Request,ReqType_42,Low,Assignee_5,Security_8,Project_1,M
Case01-2639,Waiting validation,2022-09-26 15:07:47.013,User_3,Request,ReqType_42,Low,Assignee_5,Security_8,Project_1,A
Case01-2639,Resolved,2022-09-26 15:07:44.943,User_14,Request,ReqType_42,Low,Assignee_5,Security_8,Project_1,M
Case01-2639,In Progress,2022-09-26 15:07:43.154,User_14,Request,ReqType_42,Low,Assignee_5,Security_8,Project_1,M
Case01-2639,Open,2022-09-23 18:42:55.668,User_430,Request,ReqType_42,Low,Assignee_5,Security_8,Project_1,M
Case01-264,Moved ticket,2022-04-20 08:31:37.865,User_95,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-264,First assigned,2022-04-20 11:00:51.400,User_3,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-264,Closed,2022-04-21 16:07:26.151,User_97,Request,ReqType_4,Low,Assignee_5,Security_7,Project_1,M
Case01-264,Waiting validation,2022-04-20 11:04:11.637,User_3,Request,ReqType_4,Low,Assignee_5,Security_7,Project_1,A
Case01-264,Resolved,2022-04-20 11:04:08.857,User_14,Request,ReqType_4,Low,Assignee_5,Security_7,Project_1,M
Case01-264,In Progress,2022-04-20 11:00:49.962,User_14,Request,ReqType_4,Low,Assignee_5,Security_7,Project_1,M
Case01-264,Open,2022-04-19 23:34:02.948,User_97,Request,ReqType_4,Low,Assignee_5,Security_7,Project_1,M
Case01-2640,Change in person assigned,2022-09-26 10:00:33.684,User_2,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2640,First assigned,2022-09-23 20:12:48.596,User_2,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2640,Change in request type,2022-09-23 20:13:10.415,User_149,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2640,Closed,2022-10-03 15:51:22.748,User_620,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,Waiting validation,2022-09-26 11:14:44.828,User_3,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,A
Case01-2640,Resolved,2022-09-26 11:14:42.812,User_2,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,In Progress,2022-09-26 11:14:41.377,User_2,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,Pending supplier,2022-09-26 10:15:43.424,User_2,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,In Progress,2022-09-26 10:15:26.879,User_2,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,Pending supplier,2022-09-26 10:00:36.784,User_14,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,In Progress,2022-09-26 10:00:31.072,User_14,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,Waiting for approval,2022-09-26 10:00:14.453,User_14,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,In Progress,2022-09-26 10:00:07.709,User_14,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2640,Open,2022-09-23 20:12:40.478,User_2,Request,ReqType_38,Low,Assignee_1,Security_1,Project_1,M
Case01-2641,Change in person assigned,2022-09-27 14:00:46.188,User_2,Incident,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2641,First assigned,2022-09-26 12:50:51.070,User_2,Incident,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2641,Closed,2022-10-03 13:12:27.455,User_3,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,A
Case01-2641,Waiting validation,2022-09-28 16:11:25.859,User_3,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,A
Case01-2641,Resolved,2022-09-28 16:11:23.434,User_14,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2641,In Progress,2022-09-28 16:11:22.109,User_14,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2641,Pending supplier,2022-09-27 14:01:02.280,User_2,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2641,In Progress,2022-09-27 14:01:00.907,User_2,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2641,Under development,2022-09-26 12:50:54.100,User_2,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2641,In Progress,2022-09-26 12:50:52.544,User_2,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2641,Open,2022-09-23 21:14:25.613,User_490,Incident,ReqType_24,Low,Assignee_5,Security_15,Project_1,M
Case01-2642,First assigned,2022-09-26 15:48:02.437,User_201,Request,ReqType_10,Low,Assignee_1,Security_6,Project_1,M
Case01-2642,Change in request type,2022-09-26 08:37:53.690,User_3,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2642,Moved ticket,2022-09-26 08:36:31.310,User_3,Request,ReqType_24,Low,Assignee_1,Security_3,Project_1,M
Case01-2642,Closed,2022-10-04 00:50:34.600,User_281,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,M
Case01-2642,Waiting validation,2022-09-28 15:08:38.437,User_3,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,A
Case01-2642,Resolved,2022-09-28 15:08:35.890,User_42,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,M
Case01-2642,In Progress,2022-09-28 15:08:30.083,User_42,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,M
Case01-2642,Waiting for user,2022-09-26 15:48:21.028,User_42,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,M
Case01-2642,In Progress,2022-09-26 15:48:09.469,User_42,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,M
Case01-2642,Open,2022-09-23 18:51:06.654,User_281,Request,ReqType_29,Low,Assignee_7,Security_8,Project_1,M
Case01-2643,First assigned,2022-09-26 09:13:34.146,User_2,Incident,ReqType_10,Low,Assignee_1,Security_6,Project_1,M
Case01-2643,Closed,2022-09-26 09:17:47.703,User_609,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2643,Waiting validation,2022-09-26 09:13:38.565,User_3,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,A
Case01-2643,Resolved,2022-09-26 09:13:36.396,User_2,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2643,In Progress,2022-09-26 09:13:35.475,User_2,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2643,Open,2022-09-26 08:41:57.755,User_609,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2645,First assigned,2022-09-26 10:01:33.290,User_2,Incident,ReqType_10,Low,Assignee_1,Security_6,Project_1,M
Case01-2645,Closed,2022-09-26 10:11:29.438,User_347,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2645,Waiting validation,2022-09-26 10:02:26.540,User_3,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,A
Case01-2645,Resolved,2022-09-26 10:02:24.512,User_2,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2645,In Progress,2022-09-26 10:01:34.911,User_2,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2645,Open,2022-09-26 09:42:47.044,User_347,Incident,ReqType_10,Low,Assignee_1,Security_8,Project_1,M
Case01-2646,Change in person assigned,2022-09-26 12:44:54.808,User_202,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2646,First assigned,2022-09-26 10:03:22.348,User_201,Incident,ReqType_10,Low,Assignee_1,Security_6,Project_1,M
Case01-2646,Change in request type,2022-09-26 10:03:35.563,User_3,Incident,ReqType_10,Low,Assignee_1,Security_6,Project_1,M
Case01-2646,Closed,2022-09-26 13:39:54.119,User_16,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case01-2646,Waiting validation,2022-09-26 12:45:00.243,User_3,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,A
Case01-2646,Resolved,2022-09-26 12:44:57.876,User_14,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case01-2646,In Progress,2022-09-26 12:44:56.466,User_14,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case01-2646,Pending supplier,2022-09-26 10:19:46.743,User_2,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case01-2646,In Progress,2022-09-26 10:19:42.021,User_2,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case01-2646,Open,2022-09-26 09:49:29.345,User_16,Incident,ReqType_10,Low,Assignee_5,Security_8,Project_1,M
Case01-2647,Change in request type,2022-09-26 15:12:15.128,User_12,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2647,First assigned,2022-09-26 15:11:24.928,User_12,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2647,Closed,2022-09-28 08:56:04.935,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2647,Waiting validation,2022-09-26 15:54:29.394,User_3,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,A
Case01-2647,Resolved,2022-09-26 15:54:27.156,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2647,In Progress,2022-09-26 15:12:16.540,User_14,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2647,Open,2022-09-26 10:09:11.133,User_13,Incident,ReqType_21,Low,Assignee_5,Security_8,Project_1,M
Case01-2648,Change in request type,2022-09-26 11:21:16.641,User_3,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2648,First assigned,2022-09-26 11:20:44.161,User_12,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2648,Change in incidence type,2022-09-26 11:21:09.132,User_12,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2648,Closed,2022-09-26 11:21:58.183,User_159,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,M
Case01-2648,Waiting validation,2022-09-26 11:21:21.688,User_3,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,A
Case01-2648,Resolved,2022-09-26 11:21:19.685,User_2,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,M
Case01-2648,In Progress,2022-09-26 11:21:18.497,User_2,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,M
Case01-2648,Open,2022-09-26 11:21:09.132,User_2,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,M
Case01-2648,Pending,2022-09-26 11:20:43.006,User_2,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,M
Case01-2648,Open,2022-09-26 10:48:53.782,User_159,Incident,ReqType_14,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,Change in request type,2022-09-27 10:54:51.972,User_20,Incident,ReqType_18,Low,Assignee_1,Security_1,Project_1,M
Case01-2649,Change in request type,2022-09-27 10:54:55.720,User_3,Incident,ReqType_18,Low,Assignee_1,Security_1,Project_1,M
Case01-2649,Moved ticket,2022-09-26 11:35:56.036,User_2,Incident,ReqType_18,Low,Assignee_1,Security_1,Project_1,M
Case01-2649,Change in incidence type,2022-09-27 10:54:42.444,User_2,Incident,ReqType_18,Low,Assignee_1,Security_1,Project_1,M
Case01-2649,Change in request type,2022-09-26 13:42:11.831,User_20,Incident,ReqType_18,Low,Assignee_1,Security_1,Project_1,M
Case01-2649,First assigned,2022-09-26 13:42:04.407,User_202,Incident,ReqType_15,Low,Assignee_4,Security_3,Project_2,M
Case01-2649,Closed,2022-10-05 17:57:43.660,User_3,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,A
Case01-2649,Waiting validation,2022-10-03 08:56:38.463,User_3,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,A
Case01-2649,Resolved,2022-10-03 08:56:36.019,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,In Progress,2022-10-03 08:56:33.328,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,Waiting for user,2022-09-28 10:27:17.618,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,In Progress,2022-09-28 10:27:03.993,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,Under development,2022-09-27 10:56:48.278,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,In Progress,2022-09-27 10:56:04.468,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,Under development,2022-09-27 10:55:12.343,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,In Progress,2022-09-27 10:55:03.269,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,Under development,2022-09-27 10:53:55.921,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,In Progress,2022-09-27 10:53:54.616,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
Case01-2649,Under development,2022-09-26 13:42:16.772,User_2,Incident,ReqType_32,Low,Assignee_1,Security_8,Project_1,M
